reg_ts;uid
1566016877;571790
1570461613;622307
1517932772;229098
1561663300;526270
1566315215;575075
1517407722;226815
1598603453;1063635
1520553624;240872
1576181183;694046
1542999645;369196
1597082498;1033301
1597222708;1036042
1593114470;958124
1557172665;483227
1579940996;745628
1599944404;1091088
1576504677;698357
1575571890;686003
1559397202;504110
1511437602;202436
1551787318;436207
1568235355;596450
1544621088;380703
1598270199;1056964
1592409473;945335
1548793145;412056
1526932322;271872
1558835598;498714
1593610931;967180
1565140200;562337
1418682198;34615
1507711944;188570
1549763832;419739
1574300768;669585
1574521088;672389
1587267251;857188
1595645906;1005444
1536478494;326084
1452278253;65682
1578945470;731659
1548890318;412830
1561515370;524774
1596312206;1018286
1591874852;935740
1585819557;833919
1495229775;148679
1596988552;1031458
1546117918;391687
1551923551;437353
1575264744;682003
1564285032;553266
1581837874;773022
1496172420;151377
1537582856;333015
1456834488;71664
1492167131;140275
1581942242;774536
1547575750;402650
1507676658;188444
1586230248;840466
1584155984;807916
1543550502;373060
1542222014;363773
1566456518;576620
1532848704;304297
1548772612;411884
1557918503;490120
1593648626;967875
1549093418;414441
1518386505;231064
1566705582;579366
1581202388;763741
1600083645;1094002
1571163277;630675
1441615143;53568
1476909206;104982
1590336472;908763
1508207148;190363
1556849143;480246
1571383126;633310
1574844414;676542
1512222635;205484
1571567745;635582
1582152083;777617
1533109437;305812
1334831096;6991
1575350731;683111
1517623651;227735
1562972144;539542
1578828976;730026
1589635827;896735
1571826568;638701
1545268810;385410
1578409088;724225
1539840928;347662
1592275414;942923
1518271983;230569
1593645370;967816
1587047798;853621
1554091127;455707
1566595929;578153
1565858528;570080
1489927220;134417
1588199384;872548
1596091274;1013978
1507416860;187517
1597090178;1033456
1533899756;310453
1588764261;881988
1528190299;278471
1514115120;212996
1592846842;953227
1587799544;865917
1553040458;446712
1598852547;1068661
1500276694;163670
1521491733;245203
1595959605;1011424
1477151103;105470
1587222098;856457
1557053150;482118
1517474316;227099
1525359639;263886
1600596556;1104734
1597951984;1050595
1563537335;545407
1509654028;195664
1391900989;20799
1551522527;434004
1525241414;263296
1571155693;630588
1544316875;378516
1461323308;78034
1544668888;381043
1579070539;733392
1557596681;487117
1556715254;479013
1594075423;975800
1576665513;700505
1498870370;159318
1571162815;630669
1492259389;140515
1596916878;1030027
1536220145;324475
1552024961;438185
1571045592;629263
1526390181;269108
1537466363;332268
1578040942;719180
1552757377;444319
1570483636;622581
1588628187;879715
1594609656;985793
1583172344;792890
1560780456;517451
1579644416;741424
1589140039;888306
1498260917;157488
1555548084;468488
1516183321;221579
1565958088;571156
1556113237;473549
1541987414;362168
1579320976;736883
1584333723;810650
1480403325;112189
1567817210;591742
1596515317;1022236
1578938610;731560
1547237493;400068
1598043281;1052425
1587318010;858023
1514263101;213593
1600408439;1100804
1585282271;825433
1530345127;290138
1563985511;550108
1529733775;286779
1599667713;1085382
1594972695;992634
1554640426;460484
1582190187;778170
1568318996;597400
1596187697;1015849
1503854543;175217
1597602313;1043610
1600500491;1102709
1525123144;262707
1483651631;119302
1593855072;971700
1456891496;71738
1565320059;564262
1390051969;20076
1586560190;845759
1551134399;430829
1518786002;232854
1569523078;611262
1567502717;588221
1598173708;1055030
1549171628;415051
1588362846;875272
1593765637;970042
1488383396;130502
1557191492;483398
1563052935;540389
1424727732;38816
1562577752;535506
1594333073;980604
1482402356;116510
1573396925;658124
1586283961;841325
1542856388;368196
1584679756;816011
1505476220;180725
1596327448;1018588
1556505650;477100
1450841386;63908
1547438791;401622
1551464161;433525
1573402331;658193
1582375811;780934
1590317911;908435
1555685225;469717
1563815380;548315
1564668222;557296
1591990650;937836
1537220073;330719
1580254196;750068
1562117901;530844
1510574191;199127
1587574930;862223
1545323285;385798
1522276376;248868
1583023847;790628
1447481241;59930
1525496571;264571
1532446756;301969
1593225809;960162
1496019188;150942
1582125965;777234
1538236647;337209
1341959301;7999
1496656191;152771
1423522022;37939
1582764092;786726
1520497616;240612
1478101729;107397
1568170872;595723
1584102075;807083
1577252114;708366
1597733057;1046211
1583839544;803042
1430388024;43223
1560658829;516270
1599650183;1085023
1572217551;643467
1534127834;311791
1591290489;925354
1598051876;1052597
1562102518;530690
1568763784;602463
1564178762;552143
1586904115;851294
1593246651;960538
1557177855;483274
1568739963;602189
1596134074;1014795
1503352334;173541
1557631393;487450
1576680920;700708
1491469564;138420
1587012102;853029
1507178906;186682
1599760105;1087272
1577340257;709561
1591045765;921053
1592749540;951480
1561037339;519984
1532898348;304585
1581859006;773332
1527413236;274365
1560983032;519446
1600726600;1107483
1510411903;198516
1499433730;161054
1575651687;687050
1597329447;1038185
1531680008;297588
1569406534;609896
1598418402;1059910
1581077932;761932
1526107952;267663
1574956481;677998
1479874112;111060
1521976283;247467
1567195109;584771
1519134956;234430
1454949772;69125
1584238403;809172
1590876662;918120
1584327820;810561
1570383664;621382
1559337002;503541
1592794782;952300
1508833595;192643
1528816454;281797
1420717323;35971
1541677406;360017
1500865099;165502
1539002625;342140
1498580703;158452
1570387888;621434
1597966924;1050906
1593401886;963357
1515616983;219173
1549418154;416987
1535386065;319350
1559994179;509818
1541941303;361852
1492589274;141392
1566102391;572727
1531587965;297075
1537554283;332826
1596423268;1020437
1580136672;748402
1570952906;628168
1599717743;1086398
1570076747;617726
1580259330;750141
1551654754;435119
1600224646;1096937
1596550415;1022913
1486269606;125396
1564510893;555647
1590864713;917908
1538783149;340740
1570237019;619637
1591014270;920497
1590478894;911222
1572192253;643144
1599977499;1091770
1547462610;401801
1558785873;498247
1542191844;363564
1580047478;747143
1588663332;880292
1572453351;646332
1597171258;1035032
1534442065;313659
1541062839;355846
1597413190;1039842
1560268355;512458
1592549717;947858
1583520383;798177
1598528621;1062138
1577006244;705066
1482768728;117315
1439965325;51942
1586556464;845705
1593474584;964674
1580087685;747709
1472492364;96508
1567013259;582754
1519256308;234962
1599218267;1076122
1428619785;41794
1579829592;744039
1488377585;130488
1567701953;590466
1563288656;542807
1443440221;55458
1589380508;892363
1554508528;459341
1462365504;79601
1530989595;293719
1431713688;44333
1577926570;717592
1599864656;1089431
1532717754;303545
1584048327;806249
1557403671;485355
1593508085;965278
1508150105;190161
1541745933;360501
1533127371;305916
1531290718;295416
1557609731;487241
1559122850;501486
1544408062;379166
1580371613;751744
1579444366;738614
1579149252;734490
1562496553;534687
1575155648;680575
1579710799;742373
1590058922;903974
1496751193;153044
1468468656;89415
1547879584;404964
1574177860;668010
1589651833;897018
1573606406;660754
1596356373;1019145
1596495333;1021840
1559967976;509557
1580023183;746800
1471561766;94824
1559599523;506033
1596802540;1027799
1536704760;327487
1588330901;874741
1453100891;66734
1461368175;78097
1555209234;465487
1496540354;152427
1568223521;596317
1554741156;461351
1468334621;89198
1600495517;1102601
1569192644;607388
1473371090;98174
1550232891;423508
1584753932;817160
1484848469;122054
1535283455;318728
1600290728;1098321
1560052031;510364
1569114326;606475
1540621427;352859
1581703642;771052
1429704242;42663
1566507476;577193
1560744494;517101
1596343258;1018892
1578381444;723829
1550600496;426464
1583173375;792906
1565789113;569333
1505793287;181823
1546310186;393141
1577195331;707607
1546406724;393857
1597663621;1044818
1523415852;254330
1540812447;354168
1585899619;835189
1558759294;497997
1594384048;981557
1571275901;632037
1590818795;917104
1541442635;358413
1563002509;539865
1546029205;391024
1566963490;582210
1532270223;300959
1592621942;949162
1535792160;321846
1531371253;295860
1592234244;942178
1599757261;1087215
1590622208;913721
1582141727;777466
1553998888;454904
1515378728;218199
1574968784;678158
1551385250;432882
1574700382;674680
1534028547;311198
1553391983;449690
1600252939;1097537
1597640548;1044364
1486968542;127050
1519344659;235360
1568394218;598258
1569658974;612835
1573843100;663760
1570908965;627643
1547493530;402034
1529568288;285854
1597971811;1051002
1356342833;10559
1564360568;554048
1566269145;574564
1500114258;163162
1490754494;136552
1590320930;908490
1537451784;332179
1588104198;870963
1541340112;357724
1553967336;454626
1596885426;1029402
1550320015;424199
1595396845;1000678
1590329408;908641
1569265763;608253
1569255886;608142
1575003958;678604
1569755678;613978
1581295594;765085
1379167824;16301
1584098966;807036
1593425383;963781
1567892071;592577
1491337891;138066
1598619581;1063955
1595486634;1002410
1566042883;572078
1577241240;708214
1575542541;685614
1576260648;695101
1558190083;492654
1456155432;70721
1504961313;178942
1599441041;1080684
1518468261;231426
1467950241;88551
1570163732;618772
1550826396;428294
1585408311;827411
1577128992;706730
1522108902;248090
1596589081;1023665
1455194977;69457
1522019191;247663
1577285709;708839
1592904904;954278
1550791790;428011
1594333490;980612
1568384273;598144
1575619494;686630
1582509458;782910
1598914759;1069956
1570770770;625992
1535655265;321018
1561154737;521155
1568417319;598514
1523472044;254596
1537324610;331376
1583298183;794782
1535440856;319695
1593973243;973873
1543154966;370282
1588995584;885890
1530525631;291125
1583261609;794232
1535968652;322940
1581469198;767625
1590655151;914291
1591534895;929698
1551409501;433081
1598366843;1058871
1582615179;784490
1556373333;475902
1568900786;604020
1599413009;1080109
1580227350;749684
1539727827;346917
1545380121;386210
1511177545;201433
1559699932;506999
1591570784;930351
1590190186;906233
1548805743;412157
1434378764;46677
1570050586;617414
1477259484;105686
1573273659;656566
1588959737;885283
1566718165;579499
1569079791;606075
1404464577;26422
1587954914;868477
1527651099;275605
1482315129;116316
1598129992;1054142
1541425861;358306
1575285271;682264
1524186958;258072
1492227408;140429
1584712641;816522
1504868634;178628
1596617691;1024228
1570949191;628123
1500846061;165444
1426156813;39886
1483869327;119821
1573276946;656609
1525035769;262260
1593780734;970319
1549846463;420411
1532283600;301036
1550540138;425982
1586185724;839751
1596862746;1028961
1564668326;557297
1591782542;934129
1410727306;29772
1594068127;975660
1600682901;1106545
1593142236;958631
1500268139;163644
1539516940;345536
1587550967;861830
1588262612;873599
1532102432;300006
1592629688;949304
1587101842;854509
1588383109;875613
1594807178;989516
1493760727;144572
1518373371;231003
1550311213;424132
1412677565;30891
1559421494;504348
1591571223;930358
1582140902;777453
1365853605;12644
1490621443;136201
1600303425;1098593
1582510948;782932
1577138404;706855
1515179398;217373
1539317922;344214
1517686388;228009
1514899491;216212
1466903863;86814
1494147482;145639
1594333550;980613
1578905736;731097
1597453357;1040645
1494223932;145850
1580638185;755590
1576240163;694830
1580548369;754281
1590435842;910495
1452928263;66508
1589558071;895414
1584211714;808764
1559286473;503055
1581952637;774687
1331291954;6533
1503083032;172667
1444871526;56996
1578352171;723438
1543211362;370677
1577132130;706773
1568666884;601350
1593552859;966110
1582404345;781347
1579589531;740649
1594188864;977907
1563501392;545022
1420125836;35570
1582407481;781393
1599514694;1082219
1577882721;716993
1600433083;1101315
1523815233;256239
1583619203;799694
1598179793;1055149
1594500503;983762
1600719381;1107330
1584766856;817358
1525667016;265433
1516341354;222238
1581710149;771148
1512686284;207297
1429324609;42366
1560766593;517313
1549085394;414378
1570347229;620947
1599486000;1081624
1549361743;416537
1470117448;92257
1588298403;874185
1583673100;800527
1590058987;903975
1534437414;313629
1596985610;1031403
1266199315;1897
1461225213;77892
1573467346;659008
1597129803;1034231
1511786364;203784
1598905541;1069766
1596813781;1028018
1582977479;789933
1536885500;328616
1584127880;807472
1522489349;249880
1572174565;642927
1538875051;341326
1572016463;641015
1507377016;187379
1592983666;955724
1574523517;672419
1574998112;678534
1579755584;743002
1572957208;652630
1359976402;11314
1395913092;22427
1547075809;398870
1561331014;522927
1600358001;1099755
1462982346;80564
1497479908;155165
1584333939;810654
1598209927;1055748
1574632201;673815
1540654662;353086
1587462195;860367
1573406674;658249
1578496279;725433
1567569807;588977
1487901565;129318
1560901690;518652
1418332387;34387
1550808960;428152
1542298487;364293
1553281872;448770
1563855679;548734
1585769080;833132
1536089771;323691
1557910171;490041
1513621675;211011
1551655022;435121
1537103303;329992
1590251708;907293
1569194949;607416
1441502898;53456
1526574182;270059
1582117706;777114
1455552720;69935
1581918280;774194
1597814711;1047840
1582036101;775921
1482097937;115839
1542265314;364071
1546569294;395058
1575299207;682444
1597198595;1035568
1590860326;917832
1574199165;668274
1543356325;371693
1585300083;825708
1567535629;588593
1574623283;673697
1518346084;230888
1560554465;515258
1533029996;305344
1546919203;397677
1578767310;729185
1583545234;798551
1588698851;880885
1592944208;954994
1591000956;920260
1574909650;677374
1546867092;397287
1585939849;835828
1569396108;609779
1490662977;136315
1513846543;211906
1586063069;837780
1456011609;70531
1505340763;180251
1220872291;800
1416750608;33385
1592992396;955882
1584754432;817168
1589185937;889074
1589308267;891137
1598489598;1061358
1368035522;13190
1595609967;1004765
1588768032;882052
1563848982;548667
1583500934;797872
1598387175;1059280
1598609488;1063755
1561732959;526973
1524910121;261635
1592643210;949555
1596844255;1028603
1581096998;762209
1570377374;621307
1591770359;933911
1579358498;737414
1581726038;771370
1593304334;961594
1572677585;649121
1535487382;319976
1569287143;608495
1545714748;388696
1524010274;257199
1479996430;111324
1572031112;641199
1513672527;211220
1590538863;912270
1528463884;279896
1538553636;339232
1424140481;38382
1527710768;275931
1549528561;417863
1502648031;171227
1494201129;145789
1576000047;691655
1599395232;1079744
1593533951;965761
1525650084;265345
1576682502;700729
1581514560;768289
1518172174;230141
1521796727;246619
1589503169;894468
1590587774;913128
1561133249;520948
1545744464;388929
1581777225;772128
1585923230;835569
1575090201;679725
1581425623;766970
1592386690;944922
1588962440;885329
1380990074;16878
1561331237;522929
1534044670;311291
1584203199;808629
1541903385;361602
1591661463;931960
1561225185;521862
1435010858;47235
1586500128;844794
1523070267;252640
1546600006;395289
1542660419;366819
1565717554;568574
1459735235;75740
1580101262;747897
1593488011;964916
1595170324;996363
1561448204;524095
1561231666;521926
1516272257;221947
1593402553;963369
1414730766;32117
1544395287;379079
1535910430;322572
1426983028;40520
1576387159;696782
1577842420;716445
1585445888;827996
1511556798;202899
1539001431;342132
1578821781;729927
1574825871;676303
1538237859;337217
1514369794;214036
1590909828;918694
1557188354;483369
1548373397;408784
1519718995;237037
1548948648;413285
1587058939;853808
1596312664;1018294
1470919411;93666
1403773515;26068
1581953767;774703
1596789480;1027550
1498516238;158265
1587851205;866777
1456138921;70699
1568467872;599082
1576030153;692051
1577579415;712835
1556913716;480835
1594592309;985468
1563781756;547958
1561342054;523041
1437615231;49651
1520473352;240500
1535760963;321659
1492138423;140197
1588971996;885492
1541676433;360011
1578200630;721354
1580367110;751681
1594529798;984301
1600172168;1095846
1313406038;4630
1599368150;1079184
1523337310;253948
1519878541;237770
1582636520;784813
1492576894;141358
1464566693;83027
1598747712;1066539
1367364473;13021
1551841052;436657
1507913606;189300
1529698765;286583
1558934675;499662
1555596615;468920
1520621190;241183
1582589512;784114
1594629069;986153
1560541787;515132
1595346553;999721
1575189583;681016
1475675895;102558
1563155042;541438
1573824639;663529
1567989623;593672
1575093462;679767
1581377899;766274
1590611541;913540
1538501138;338897
1529158652;283623
1507805923;188902
1570744859;625674
1393117663;21278
1562278496;532460
1595886397;1010023
1391850496;20777
1573284231;656699
1555642119;469332
1509919936;196655
1600147241;1095320
1478306813;107810
1580591441;754911
1599709041;1086227
1581306728;765248
1580588040;754859
1556706243;478930
1570540103;623243
1528862196;282037
1523763282;255984
1590519414;911940
1582575595;783904
1500570303;164586
1584951580;820249
1593256735;960724
1534890920;316346
1580126847;748265
1566863209;581102
1485485728;123534
1556704051;478911
1596402276;1020025
1569509621;611104
1553078183;447038
1586663928;847446
1533633479;308870
1546044722;391137
1597382820;1039242
1579138923;734345
1548553903;410197
1551799888;436315
1592931741;954765
1473425191;98273
1575130611;680244
1516803773;224226
1503931074;175468
1577564270;712630
1590746340;915849
1600421637;1101084
1600586255;1104510
1508024761;189698
1497230067;154436
1573016705;653370
1519235688;234875
1600802368;1109107
1571050782;629322
1580024745;746821
1561179125;521401
1596826324;1028261
1588451242;876751
1491299002;137966
1576863296;703139
1591642049;931621
1587902816;867621
1549846186;420409
1532743509;303688
1589554422;895355
1472542543;96601
1526474902;269547
1542587977;366310
1437955963;49978
1511266977;201773
1597941206;1050376
1579800095;743631
1572718905;649632
1586110482;838544
1512808019;207777
1483332736;118590
1598697516;1065535
1429170329;42240
1581452092;767369
1503810237;175070
1567873267;592375
1565521448;566446
1560071111;510548
1572348471;645047
1551455548;433456
1553712172;452424
1569520978;611238
1594570216;985057
1557426620;485559
1573829827;663590
1512671083;207240
1595871489;1009740
1545555833;387510
1545153166;384574
1574086869;666858
1473398445;98223
1487315010;127879
1573073102;654072
1499583836;161514
1545560199;387539
1515873505;220257
1575483282;684829
1548564426;410275
1431384072;44056
1515671526;219401
1547143932;399380
1588662868;880285
1577211078;707814
1584079222;806727
1550243910;423594
1475364708;101964
1588545138;878331
1574364681;670394
1561089797;520513
1501023126;166002
1559857184;508494
1536804813;328112
1454443112;68455
1578850154;730313
1549253230;415687
1594925054;991748
1592505927;947071
1588802422;882638
1591521022;929454
1457658317;72799
1556589568;477876
1583234346;793815
1585340421;826331
1554477916;459077
1524301485;258640
1505659611;181353
1568535590;599862
1593313982;961771
1588600452;879244
1517511304;227261
1474393107;100100
1572600427;648168
1583869328;803499
1510502647;198859
1387645258;19171
1499714062;161914
1567908112;592757
1548539110;410081
1562610305;535829
1586048231;837538
1585204519;824202
1554415238;458532
1588847956;883400
1585294005;825612
1587658580;863585
1574895869;677197
1535358101;319181
1531849151;298569
1534741851;315447
1552726384;444058
1585526732;829286
1489727610;133904
1588722363;881285
1599020569;1072121
1587477046;860614
1536730414;327652
1571303858;632376
1546923751;397715
1525089812;262539
1598399624;1059526
1599352899;1078880
1594119240;976627
1571594905;635911
1581524433;768437
1595863282;1009583
1550177073;423046
1570704102;625189
1548011377;405989
1479650264;110585
1575798811;688997
1524831550;261252
1583648018;800146
1594919346;991641
1479149088;109543
1570940368;628017
1536596124;326820
1410883830;29857
1486105548;125000
1583965682;804985
1600042237;1093139
1545556887;387517
1564440094;554899
1549425428;417044
1417317184;33742
1589736400;898455
1565973404;571325
1585022318;821363
1548224767;407626
1579571801;740403
1575561513;685863
1490453687;135768
1588070487;870401
1596663366;1025125
1576880885;703387
1525668995;265445
1522290210;248931
1577518888;712012
1576424073;697260
1567928281;592986
1576253009;695000
1564855437;559290
1539488217;345345
1578301329;722730
1498244988;157440
1562730760;537043
1572800552;650654
1540001172;348725
1592417065;945466
1370830121;13914
1574494445;672044
1564838539;559103
1478058766;107308
1499066611;159904
1597752465;1046599
1493253082;143175
1584659944;815708
1536307839;325023
1549966913;421348
1573805205;663275
1596677369;1025390
1564976686;560581
1577383246;710146
1589614999;896379
1505517208;180865
1571493810;634680
1537984385;335608
1535119888;317718
1501208001;166598
1600681214;1106510
1572430514;646057
1591611599;931087
1582215824;778556
1588180387;872233
1552676573;443640
1587057846;853789
1598285325;1057272
1595568249;1003958
1521695101;246146
1589626195;896573
1512868080;208015
1520704619;241565
1520529143;240753
1584236960;809149
1545727057;388790
1591164034;923139
1534414896;313495
1592630180;949314
1373824804;14724
1599942158;1091043
1540680607;353267
1429199291;42264
1533591521;308626
1597125006;1034136
1567853472;592154
1588348976;875043
1593996187;974297
1492312924;140656
1586993971;852738
1498969861;159616
1579019114;732672
1589520455;894755
1442988269;54987
1578134173;720442
1568167347;595682
1572354710;645121
1575193609;681069
1570472111;622439
1590344434;908903
1587796713;865873
1538778867;340712
1593776765;970247
1234834383;1042
1569104131;606352
1578935739;731521
1581872058;773529
1532488093;302205
1568671830;601407
1559940615;509300
1538131483;336545
1560468149;514414
1515202209;217470
1597204061;1035671
1556876463;480495
1508217262;190400
1584040872;806138
1498341601;157733
1521761926;246460
1566492214;577021
1520892274;242426
1516800650;224213
1580569252;754584
1521285902;244239
1507211716;186800
1532456997;302030
1464125969;82328
1576028045;692024
1507665820;188406
1560261071;512384
1530046004;288504
1600454962;1101772
1557081573;482379
1593628485;967495
1486944658;126991
1533904831;310486
1582992915;790171
1454163510;68100
1586053735;837629
1593656885;968031
1589011720;886152
1578782674;729397
1512589087;206912
1513497655;210516
1262679264;1771
1580689980;756338
1563112369;541003
1581448213;767310
1598603015;1063627
1537876100;334900
1366575893;12826
1564844694;559170
1577007899;705089
1565190068;562871
1583157477;792656
1497308199;154662
1395364728;22194
1485008867;122426
1546188335;392226
1555929895;471909
1555719609;470019
1551176494;431172
1598056255;1052683
1491633272;138853
1597686292;1045271
1526125172;267751
1584208611;808712
1589126571;888085
1530461451;290785
1485029835;122473
1569751213;613928
1597698797;1045519
1548228201;407651
1500970738;165830
1564119994;551527
1535065865;317394
1521955288;247371
1484373965;120973
1540134224;349605
1585859708;834555
1555914196;471767
1546999689;398298
1566434664;576384
1561667733;526313
1589889782;901054
1600722596;1107398
1541788495;360803
1578960303;731859
1562808020;537838
1556326741;475469
1581578927;769241
1548444847;409347
1590804605;916852
1566535967;577511
1538854699;341197
1470159830;92333
1591676926;932238
1447533789;59989
1569131826;606673
1584311907;810309
1408317597;28433
1586099276;838365
1539934016;348277
1422571863;37258
1479777843;110856
1551558402;434317
1535720489;321411
1582484933;782552
1524944682;261810
1574578321;673117
1562766691;537418
1594767356;988772
1545375891;386180
1564813184;558828
1555445773;467598
1571554251;635413
1545663533;388318
1565051962;561377
1594232884;978739
1586108463;838514
1539072173;342594
1588748048;881715
1541147566;356423
1510845989;200161
1589406985;892822
1585445747;827994
1591175727;923346
1576079113;692692
1438622801;50627
1584621729;815128
1509881650;196510
1437530585;49572
1579233875;735660
1497538898;155335
1540050688;349051
1530593535;291503
1568897117;603978
1508763582;192386
1503128631;172821
1551607540;434730
1544701955;381283
1512046567;204804
1474711244;100700
1592575444;948318
1574644062;673958
1496921310;153532
1523846197;256396
1588463487;876954
1553011330;446469
1452871180;66435
1567166674;584453
1599998232;1092216
1588794554;882505
1570961077;628269
1592108367;939945
1509195804;193974
1530481516;290889
1494292283;146043
1591026312;920704
1520392228;240120
1570379533;621333
1458489171;73959
1564526007;555805
1433972412;46308
1583190739;793157
1583301854;794835
1578248660;722013
1590839724;917475
1523616264;255272
1589684675;897579
1452144786;65518
1529949835;287967
1587954309;868468
1534900696;316405
1445569789;57764
1558497356;495507
1552177971;439450
1590097188;904636
1562445154;534166
1469045340;90409
1587572968;862193
1567603568;589359
1529804133;287161
1573223614;655943
1546098698;391540
1577614684;713315
1562192336;531606
1581192684;763605
1588581135;878922
1504501207;177378
1599732942;1086712
1580174006;748921
1579584016;740572
1561265622;522276
1473659974;98718
1472949456;97369
1568603414;600629
1447531844;59987
1571237956;631572
1599802272;1088138
1576567218;699196
1545652863;388238
1542351488;364666
1530179741;289244
1598254461;1056646
1559891695;508823
1587063450;853879
1378708521;16163
1510949953;200556
1600693500;1106775
1563093607;540807
1503552321;174205
1585774543;833215
1432445905;44982
1592677060;950165
1466880312;86774
1585964977;836222
1560507700;514803
1591054696;921221
1566378873;575776
1565619284;567498
1527307006;273825
1558443422;495007
1595574119;1004071
1598660316;1064785
1493035880;142585
1482235295;116139
1585154227;823405
1595503223;1002725
1549046098;414056
1599179319;1075319
1458902073;74545
1578849834;730309
1593144731;958676
1591612038;931094
1594511416;983966
1586977956;852481
1578620093;727141
1556718663;479045
1594702453;987552
1597053292;1032721
1522554473;250189
1514271022;213624
1501618915;167899
1549904436;420858
1573724754;662240
1475985815;103153
1598716844;1065924
1571962655;640352
1448993659;61682
1559784072;507800
1590942210;919250
1567599312;589310
1467273239;87412
1562601270;535739
1573064718;653971
1404139066;26259
1596272361;1017505
1586592677;846293
1597167086;1034952
1592371002;944636
1510365149;198343
1598784685;1067285
1594022053;974785
1597220962;1036006
1553541587;450975
1415871357;32826
1483778648;119601
1595567958;1003953
1444989060;57127
1529303280;284423
1577543713;712352
1589125454;888067
1581253248;764469
1597829580;1048139
1600400168;1100629
1531920247;298970
1493211508;143065
1587153785;855353
1591070529;921494
1565663873;567987
1578652265;727598
1551192727;431305
1598899650;1069646
1558695896;497405
1600038500;1093063
1598008113;1051729
1599973436;1091688
1449947943;62829
1600826408;1109604
1538617939;339657
1469789892;91690
1572570991;647805
1594438418;982589
1545850880;389709
1600519750;1103111
1537950461;335385
1586646159;847160
1599333316;1078486
1560718098;516845
1586925017;851632
1575929225;690721
1532653504;303161
1486216530;125268
1504098390;176041
1587088797;854291
1596730839;1026417
1529291175;284359
1588984253;885693
1535379670;319313
1594613918;985870
1558236472;493076
1469089886;90485
1583240593;793911
1561289512;522520
1574393825;670768
1576690412;700832
1564285770;553273
1363268602;12042
1585356308;826584
1599638942;1084792
1598204344;1055636
1510621930;199310
1565391025;565033
1497319890;154700
1523703292;255691
1569911911;615810
1586645676;847152
1434997278;47221
1600131043;1094983
1529622760;286164
1559252490;502735
1570226004;619499
1490957484;137081
1567398990;587070
1592968705;955445
1511469011;202561
1437948960;49972
1491156725;137597
1570460395;622293
1600577220;1104322
1519483586;235979
1565534112;566582
1459120188;74850
1551390370;432929
1413923901;31637
1544068389;376731
1551138868;430866
1575768148;688587
1521238324;244022
1598228552;1056118
1365516507;12568
1541472914;358618
1576980666;704719
1542801673;367805
1560626287;515955
1590408533;910026
1596281250;1017679
1578586858;726691
1570087604;617865
1579199519;735188
1593759862;969931
1577894440;717157
1572994469;653092
1594485018;983474
1566586344;578047
1553711140;452414
1562554004;535260
1555644729;469358
1577035283;705457
1534679660;315071
1473645183;98691
1593612862;967215
1594718997;987859
1586749108;848813
1591303918;925583
1526058656;267421
1593583111;966666
1585165565;823588
1454130921;68058
1462967122;80539
1560974948;519370
1589560874;895463
1551117335;430691
1590291761;907981
1567015160;582776
1544460362;379538
1597696787;1045480
1571197302;631096
1541575178;359321
1587127649;854921
1585881730;834907
1558639348;496859
1522065361;247885
1592419472;945505
1597392365;1039432
1593974801;973900
1578145673;720608
1592709047;950751
1591327112;925993
1535690158;321228
1554922765;462946
1520005537;238355
1590040909;903654
1595987811;1011968
1591887821;935971
1537225720;330757
1588727064;881364
1577530770;712177
1521073023;243263
1565385554;564978
1583525793;798258
1422592192;37273
1578421979;724412
1571455653;634209
1586733018;848558
1590417701;910185
1555087801;464414
1559433289;504459
1543537517;372972
1495075733;148241
1594004870;974457
1587722057;864627
1578986210;732215
1567671320;590126
1550007601;421676
1458639765;74173
1572895228;651843
1538721106;340334
1536219605;324472
1585586370;830225
1574730983;675066
1498183819;157253
1506525330;184373
1525767394;265949
1514209537;213382
1536407216;325643
1594580701;985251
1583447080;797043
1561256576;522181
1442707545;54694
1536450389;325906
1586575850;846018
1515323345;217971
1478271605;107740
1594791902;989238
1512749014;207546
1574913009;677417
1531908535;298903
1583945816;804672
1594833946;990017
1558334087;493994
1507410014;187494
1599668143;1085390
1441531254;53483
1496254064;151606
1600817414;1109420
1599787094;1087816
1519606110;236529
1552220565;439814
1598148258;1054515
1586220805;840319
1593933143;973145
1554180010;456477
1478377701;107959
1455268064;69556
1598712574;1065838
1399085824;23821
1560040032;510251
1554080886;455617
1540746486;353711
1531074560;294190
1533342294;307157
1587114747;854714
1454904144;69066
1474816091;100897
1478049517;107288
1578457733;724902
1529616643;286131
1555283486;466133
1515063579;216898
1505443923;180614
1527637337;275529
1568422094;598563
1551978611;437812
1558359583;494224
1540444151;351679
1584233931;809105
1446684670;59015
1576127438;693327
1588062307;870271
1570821996;626598
1586275151;841185
1529923687;287820
1562743898;537182
1529493730;285452
1550704763;427312
1475116151;101482
1594548826;984653
1577300360;709032
1542748330;367423
1599155056;1074833
1595240325;997707
1583181542;793022
1500287743;163705
1561100440;520622
1547760889;404076
1584847396;818618
1561507035;524691
1420940451;36115
1597893904;1049428
1573069802;654032
1599072741;1073169
1549912475;420920
1569599455;612136
1595350230;999791
1538500621;338894
1583769450;801991
1486771176;126577
1387787960;19221
1565560152;566861
1585674577;831624
1560316130;512922
1496497854;152307
1550466957;425396
1593123544;958289
1455721945;70159
1509065394;193495
1568289991;597066
1535420225;319565
1595951701;1011274
1554525795;459483
1525804028;266129
1537185652;330502
1556265740;474923
1590355090;909090
1503764225;174913
